fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused1,unused2,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,unused3,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused4,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused5,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel,actuals.vaccinationsFall2022BivalentBooster,metrics.vaccinationsFall2022BivalentBoosterRatio
39940,US,,,cbsa,,iso1:us#cbsa:39940,,53006,0.617,other,2.7,,0.98,0.9,,,,3,3,1,4,1,,4,16129,86,,,,,,,,,,,,0,,33935,28848,2023-02-11,,0.64,0.544,0,,3,8552,0.161,18.9,,,882,453,7,68,30,1,0.006,,,18,3.2,,0,3009,0.057
39980,US,,,cbsa,,iso1:us#cbsa:39980,,65884,0.182,other,11.9,,0.95,0.61,,,0.5,2,2,2,4,1,,0,23224,359,,,,135,135,5,,20,10,1,,0,,38098,34523,2023-02-11,,0.578,0.524,0,,3,17776,0.27,83.5,,,135,135,5,20,10,1,0.031,,36,36,11.5,,1,6027,0.091
40060,US,,,cbsa,,iso1:us#cbsa:40060,,1291900,0.145,other,14.7,,0.95,0.1,,,,2,2,2,4,1,,4,354990,3814,,,,,,,,,,,,0,,977370,896718,2023-02-11,,0.757,0.694,0,1887348,3,,,102.6,,,29344,20713,1144,3259,2576,370,0.036,,,1843,11.5,,1,,
40080,US,,,cbsa,,iso1:us#cbsa:40080,,107093,0.098,other,23.2,,1.08,0.3,,,,2,1,2,4,1,,4,40363,365,,,,102,60,7,,12,11,,,0,,60727,54119,2023-02-11,,0.567,0.505,0,,3,26815,0.25,162.5,,,192,112,12,24,16,4,0.052,,9,14,9.5,,0,12165,0.114
40100,US,,,cbsa,,iso1:us#cbsa:40100,,64633,0.174,other,16.4,,0.99,0.5,,,,2,2,2,4,1,,4,23980,386,,,,51,29,1,,3,3,1,,0,,86504,66412,2023-02-11,,0.95,0.95,0,,3,19744,0.305,114.5,,,544,379,16,49,37,1,0.033,,4,102,6.7,,0,4980,0.077
40140,US,,,cbsa,,iso1:us#cbsa:40140,,4650631,0.072,other,7.5,,,,,,0.7,1,1,1,4,4,,0,1512807,16111,,,,6297,5080,189,,793,556,8,,2431,,3061984,2764255,2023-02-11,,0.658,0.594,0,7868358,2,1462834,0.315,52.3,,,12594,10160,379,1586,1112,16,0.035,,65,130,5.1,,0,,
40180,US,,,cbsa,,iso1:us#cbsa:40180,,39261,0.023,other,20.2,,1.82,0.73,,,0.37,3,0,2,4,3,,0,16733,204,,,,146,17,0,,10,3,0,,0,,26877,21893,2023-02-11,,0.685,0.558,0,,3,11098,0.283,141.3,,,165,21,1,10,3,0,0.005,,4,5,0.0,,0,5569,0.142
40220,US,,,cbsa,,iso1:us#cbsa:40220,,313222,0.235,other,14.7,,1.0,0.21,,,,3,3,2,4,1,,4,88748,1235,,,,,,,,,,,,0,,213593,197287,2023-02-11,,0.682,0.63,0,418955,3,,,102.8,,,5928,4050,284,618,518,56,0.048,,,224,14.5,,1,,
40260,US,,,cbsa,,iso1:us#cbsa:40260,,69493,0.163,other,22.0,,0.93,0.36,,,,2,2,2,4,1,,4,24481,311,,,,,,,,,,,,0,,38413,35829,2023-02-11,,0.553,0.516,0,,3,18919,0.272,154.0,,,86,80,37,48,46,10,0.046,,,40,9.8,,0,,
40300,US,,,cbsa,,iso1:us#cbsa:40300,,50643,0.047,other,11.0,,0.82,0.77,,,,2,1,2,4,0,,4,17371,147,,,,24,5,0,,4,0,,,39,,32323,30066,2023-02-11,,0.638,0.594,0,,2,17523,0.346,77.0,,,601,340,14,101,47,1,0.025,,4,11,3.1,,0,8055,0.159
40340,US,,,cbsa,,iso1:us#cbsa:40340,,221921,0.175,other,10.7,,1.15,0.29,,,,2,2,2,4,2,,4,71749,305,,,,,,,,,,,,166,,184844,172486,2023-02-11,,0.833,0.777,2,,3,115288,0.52,74.8,,,5580,4476,92,684,444,6,0.016,,,72,8.1,,0,70054,0.316
40380,US,,,cbsa,,iso1:us#cbsa:40380,,1069644,0.095,other,12.8,,1.03,0.13,,,,2,1,2,4,1,,4,268769,2713,,,,2417,2308,195,,232,214,,,177,,823240,768778,2023-02-11,,0.77,0.719,0,,2,483789,0.452,89.4,,,13276,11512,884,1440,1145,35,0.068,,223,987,14.0,,1,221315,0.207
40420,US,,,cbsa,,iso1:us#cbsa:40420,,336116,0.06,other,8.9,,1.05,0.25,,,,1,1,1,4,1,,4,117296,1064,,,,,,,,,,,,210,,221892,203668,2023-02-11,,0.66,0.606,0,,2,115567,0.344,62.5,,,1202,681,28,202,94,2,0.025,,,23,3.1,,0,52154,0.155
40460,US,,,cbsa,,iso1:us#cbsa:40460,,44829,0.257,other,21.0,,0.98,0.49,,,,3,3,2,4,1,,4,16250,210,,,,,,,,,,,,0,,24021,22201,2023-02-11,,0.536,0.495,0,,3,10723,0.239,147.2,,,458,358,17,58,40,2,0.049,,,9,10.1,,1,,
40530,US,,,cbsa,,iso1:us#cbsa:40530,,23510,0.182,other,10.9,,0.98,0.86,,,,2,2,2,4,1,,4,5505,100,,,,,,,,,,,,0,,15863,13627,2023-02-11,,0.675,0.58,0,,3,6173,0.263,76.6,,,502,333,15,45,31,2,0.044,,,25,16.6,,1,2523,0.107
40540,US,,,cbsa,,iso1:us#cbsa:40540,,42343,0.056,other,21.3,,1.84,0.69,,,0.56,3,1,2,4,3,,0,12468,138,,,,54,20,1,,9,5,0,,0,,26243,22313,2023-02-11,,0.62,0.527,0,,3,9621,0.227,148.8,,,54,20,1,9,5,0,0.015,,5,5,2.3,,0,3708,0.088
40580,US,,,cbsa,,iso1:us#cbsa:40580,,145770,0.119,other,21.8,,1.14,0.33,,,0.96,2,2,2,4,2,,3,49771,556,,,,275,237,10,,18,17,3,,0,,85023,79740,2023-02-11,,0.583,0.547,0,,3,43224,0.297,152.3,,,86,80,37,48,46,10,0.046,,20,40,9.8,,0,,
40620,US,,,cbsa,,iso1:us#cbsa:40620,,44573,0.71,other,7.4,,0.87,0.73,,,0.83,3,3,1,4,0,,2,12771,263,,,,132,121,4,,12,10,1,,0,,23224,20340,2023-02-11,,0.521,0.456,0,,3,9394,0.211,51.6,,,157,129,4,12,10,1,0.041,,6,6,1.7,,0,4474,0.1
40660,US,,,cbsa,,iso1:us#cbsa:40660,,98498,0.164,other,12.9,,1.06,0.58,,,0.85,2,2,2,4,1,,2,31957,568,,,,599,504,14,,78,66,1,,0,,48581,43379,2023-02-11,,0.493,0.44,0,,3,18829,0.191,90.4,,,897,744,20,106,85,1,0.034,,11,19,7.8,,0,6589,0.067
40700,US,,,cbsa,,iso1:us#cbsa:40700,,110980,0.054,other,6.7,,0.89,0.62,,,0.38,1,1,1,4,0,,0,25864,468,,,,141,103,0,,16,6,0,,0,,68984,60481,2023-02-11,,0.622,0.545,0,,1,29611,0.267,46.9,,,254,190,5,32,17,2,0.034,,7,33,6.5,,0,12445,0.112
40740,US,,,cbsa,,iso1:us#cbsa:40740,,64615,0.053,other,6.9,,0.77,0.69,,,1.0,1,1,1,4,0,,3,25033,361,,,,113,74,1,,7,7,0,,4,,30335,27168,2023-02-11,,0.469,0.42,0,,1,,,48.0,,,184,107,1,19,14,0,0.009,,4,7,0.8,,0,,
40760,US,,,cbsa,,iso1:us#cbsa:40760,,19572,0.087,other,7.3,,0.88,0.98,,,1.0,1,1,1,4,0,,3,6562,77,,,,28,10,0,,3,3,0,,2,,12040,10510,2023-02-11,,0.615,0.537,0,,2,,,51.1,,,106,64,1,8,8,0,0.018,,4,4,1.1,,0,,
40780,US,,,cbsa,,iso1:us#cbsa:40780,,85413,0.063,other,3.8,,0.85,0.91,,,,1,1,1,4,0,,4,28483,347,,,,172,107,3,,,,,,6,,51490,44010,2023-02-11,,0.603,0.515,0,,1,18676,0.219,26.3,,,220,144,8,22,12,2,0.016,,9,8,2.3,,0,7335,0.086
40820,US,,,cbsa,,iso1:us#cbsa:40820,,46742,0.095,other,9.4,,1.12,0.86,,,1.0,2,1,1,4,2,,3,15312,159,,,,113,64,2,,10,10,0,,0,,23727,20863,2023-02-11,,0.508,0.446,0,,2,8898,0.19,65.7,,,173,68,3,10,10,0,0.005,,11,11,1.0,,0,2497,0.053
40860,US,,,cbsa,,iso1:us#cbsa:40860,,58191,0.182,other,14.5,,0.91,0.41,,,0.83,2,2,2,4,1,,2,16948,98,,,,139,88,4,,12,10,0,,0,,48394,45613,2023-02-11,,,,0,,3,36482,,101.4,,,139,88,4,12,10,0,0.045,,5,5,15.5,,1,,
40900,US,,,cbsa,,iso1:us#cbsa:40900,,2363730,0.058,other,7.5,,1.09,0.1,,,0.88,1,1,1,4,1,,3,589320,5108,,,,3513,3262,194,,427,376,28,,1247,,1776787,1634110,2023-02-11,,0.752,0.691,1,4999606,2,1018723,0.431,52.8,,,14052,13048,712,1708,1504,80,0.053,,262,896,10.2,,1,,
40940,US,,,cbsa,,iso1:us#cbsa:40940,,38837,0.029,other,4.8,,0.71,0.88,,,0.22,1,0,1,4,0,,0,14062,188,,,,35,19,0,,6,1,1,,0,,29424,26340,2023-02-11,,0.758,0.678,0,,1,12497,0.322,33.5,,,803,645,8,59,40,2,0.018,,5,28,3.4,,0,3418,0.088
40980,US,,,cbsa,,iso1:us#cbsa:40980,,190539,0.088,other,7.0,,0.96,0.4,,,0.88,1,1,1,4,1,,3,61839,1081,,,,605,551,20,,50,44,1,,0,,103976,103056,2023-02-11,,0.546,0.541,0,,2,58617,0.308,48.8,,,728,578,20,50,44,1,0.032,,16,16,8.0,,0,15180,0.08
41060,US,,,cbsa,,iso1:us#cbsa:41060,,201964,0.162,other,17.5,,1.22,0.24,,,,2,2,2,4,2,,4,77999,618,,,,,,,,,,,,247,,126587,117648,2023-02-11,,0.627,0.583,3,,3,68735,0.34,122.3,,,994,900,40,92,74,5,0.052,,,40,7.4,,0,36525,0.181
41100,US,,,cbsa,,iso1:us#cbsa:41100,,177556,0.097,other,3.2,,0.75,0.64,,,0.61,1,1,1,4,0,,0,50951,502,,,,323,280,5,,28,17,1,,40,,107595,96116,2023-02-11,,0.606,0.541,1,,2,46553,0.262,22.5,,,2784,2463,59,327,276,6,0.019,,5,28,3.3,,0,17648,0.099
41140,US,,,cbsa,,iso1:us#cbsa:41140,,125223,,other,6.5,,0.8,0.5,,,,1,4,1,4,0,,4,40556,502,,,,,,,,,,,,0,,57105,49971,2023-02-11,,0.456,0.399,0,,1,23248,0.186,45.5,,,1314,1227,48,104,78,2,0.033,,,52,10.4,,1,9610,0.077
41180,US,,,cbsa,,iso1:us#cbsa:41180,,2803228,0.242,other,9.7,,1.0,0.1,,,,3,3,1,4,1,,4,853422,9410,,,,6819,5842,286,,,,,,459,,2029269,1765651,2023-02-11,,0.724,0.63,2,,3,929880,0.332,68.2,,,26727,22762,1017,3214,2721,172,0.046,,598,879,9.2,,0,472632,0.169
41220,US,,,cbsa,,iso1:us#cbsa:41220,,54666,0.194,other,5.7,,0.94,0.73,,,0.1,2,2,1,4,1,,0,13577,138,,,,41,19,0,,6,0,1,,0,,37382,31773,2023-02-11,,0.684,0.581,0,,3,11197,0.205,40.2,,,4249,3284,133,503,405,6,0.032,,4,149,9.5,,0,3631,0.066
41260,US,,,cbsa,,iso1:us#cbsa:41260,,29910,0.111,other,8.1,,0.89,0.84,,,,2,2,1,4,0,,4,8520,119,,,,25,18,1,,6,0,0,,0,,18687,17129,2023-02-11,,0.625,0.573,0,,3,8630,0.289,56.8,,,25,18,1,6,0,0,0.086,,4,4,3.3,,0,,
41400,US,,,cbsa,,iso1:us#cbsa:41400,,101883,0.057,other,5.9,,0.93,0.61,,,0.62,1,1,1,4,1,,0,29461,512,,,,145,62,1,,16,10,0,,42,,55921,51785,2023-02-11,,0.549,0.508,1,,1,27479,0.27,41.2,,,368,223,2,26,16,0,0.009,,4,11,5.2,,0,10385,0.102
41420,US,,,cbsa,,iso1:us#cbsa:41420,,433903,0.098,other,11.8,,1.15,0.21,,,,2,1,2,4,2,,4,107809,1006,,,,645,526,,,,,,,0,,312896,283512,2023-02-11,,0.721,0.653,0,,2,153540,0.354,82.7,,,1410,1112,44,112,88,7,0.036,,,56,5.7,,0,67758,0.156
41460,US,,,cbsa,,iso1:us#cbsa:41460,,59928,,other,6.9,,0.84,0.65,,,,1,4,1,4,0,,4,18385,296,,,,255,138,7,,,,,,0,,34203,30980,2023-02-11,,0.571,0.517,0,,1,16035,0.268,48.4,,,60,22,4,36,23,2,0.0,,13,8,0.0,,0,7045,0.118
41500,US,,,cbsa,,iso1:us#cbsa:41500,,434061,0.082,other,11.6,,1.24,0.25,,,0.63,2,1,2,4,2,,0,120378,820,,,,633,498,7,,49,31,1,,351,,362684,324680,2023-02-11,,0.836,0.748,1,948717,2,180410,0.416,80.9,,,3966,3219,128,403,336,14,0.038,,13,63,6.8,,0,,
41540,US,,,cbsa,,iso1:us#cbsa:41540,,415726,0.104,other,13.3,,1.01,0.18,,,,2,2,2,4,1,,4,119182,1608,,,,,,,,,,,,9,,329561,283037,2023-02-11,,0.793,0.681,0,,3,153877,0.37,93.1,,,4946,4239,333,576,319,32,0.065,,,266,15.9,,1,80606,0.194
41620,US,,,cbsa,,iso1:us#cbsa:41620,,1232696,0.174,other,6.8,,1.15,0.17,,,0.75,2,2,1,4,2,,1,432815,1931,,,,2719,1936,63,,313,235,11,,585,,1000820,889796,2023-02-11,,0.812,0.722,3,,3,492799,0.4,47.5,,,5548,3922,55,634,470,8,0.017,,85,70,5.4,,0,217868,0.177
41660,US,,,cbsa,,iso1:us#cbsa:41660,,122027,0.212,other,21.4,,0.97,0.24,,,0.48,3,3,2,4,1,,0,41500,497,,,,455,271,12,,36,17,1,,0,,71146,63529,2023-02-11,,0.583,0.521,0,,3,24670,0.202,150.0,,,1685,846,40,108,52,3,0.028,,19,57,10.5,,1,6401,0.052
41700,US,,,cbsa,,iso1:us#cbsa:41700,,2550960,0.13,other,13.0,,1.13,0.1,,,0.88,2,2,2,4,2,,3,831176,8346,,,,5669,4116,178,,660,580,235,,2316,,2133194,1775239,2023-02-11,,0.836,0.696,0,,3,728646,0.286,90.8,,,39119,28418,1231,4523,4023,223,0.032,,968,1383,7.9,,0,328991,0.129
41740,US,,,cbsa,,iso1:us#cbsa:41740,,3338330,0.051,other,9.7,,1.07,0.1,,,0.77,1,1,1,4,1,,1,1059720,5885,,,,5465,4263,231,,576,443,11,,2259,,2939900,2553566,2023-02-11,,0.881,0.765,0,7751263,2,1535555,0.46,67.7,,,5670,4370,235,596,451,11,0.045,,56,112,9.2,,0,,
41760,US,,,cbsa,,iso1:us#cbsa:41760,,45739,0.055,other,2.5,,0.88,1.0,,,0.33,1,1,1,4,0,,0,10205,199,,,,25,14,1,,5,1,1,,0,,23511,20519,2023-02-11,,0.514,0.449,0,,1,10992,0.24,17.5,,,397,323,6,35,31,0,0.02,,9,8,2.4,,0,5401,0.118
41780,US,,,cbsa,,iso1:us#cbsa:41780,,74266,0.061,other,9.0,,0.88,0.58,,,0.31,1,1,1,4,0,,0,24777,292,,,,252,115,2,,35,11,0,,47,,47738,45169,2023-02-11,,0.643,0.608,0,,2,26670,0.359,63.3,,,724,381,12,94,46,1,0.023,,6,35,8.2,,0,11998,0.162
41820,US,,,cbsa,,iso1:us#cbsa:41820,,61779,0.205,other,9.9,,0.85,0.53,,,1.0,3,3,1,4,0,,3,19915,175,,,,55,55,2,,8,8,1,,0,,37898,35266,2023-02-11,,0.613,0.571,0,,3,18784,0.304,69.6,,,986,865,55,155,134,14,0.061,,5,42,12.4,,1,,
41860,US,,,cbsa,,iso1:us#cbsa:41860,,4731803,0.061,other,10.2,,1.17,0.1,,,0.76,2,1,2,4,2,,1,1143773,6067,,,,7252,5554,212,,778,590,18,,3378,,4389283,4043404,2023-02-11,,0.928,0.855,8,13238012,2,2923698,0.618,71.4,,,14681,11293,431,1593,1202,34,0.034,,297,357,7.7,,0,,
41900,US,,,cbsa,,iso1:us#cbsa:41900,,121464,0.151,other,16.2,,0.79,0.29,,,,2,2,2,4,0,,4,37364,,,,,,,,,,,,,36,,100785,95677,2023-02-11,,0.83,0.788,,,3,68181,0.561,113.6,,,,,,,,,0.022,,,,1.4,,0,9949,0.082
41940,US,,,cbsa,,iso1:us#cbsa:41940,,1990660,0.064,other,9.3,,1.17,0.13,,,0.86,2,1,1,4,2,,3,510709,2796,,,,3333,2721,121,,354,305,14,,1300,,1881570,1732181,2023-02-11,,0.945,0.87,9,5566576,2,1241037,0.623,65.3,,,7932,6438,257,806,672,28,0.038,,63,126,6.8,,0,,
41980,US,,,cbsa,,iso1:us#cbsa:41980,,2023227,0.158,other,16.5,,0.82,0.1,,,,2,2,2,4,0,,4,699393,,,,,,,,,,,,,449,,1805315,1664841,2023-02-11,,0.892,0.823,,,3,1111614,0.549,115.7,,,,,,,,,0.022,,,,1.4,,0,196616,0.097
42020,US,,,cbsa,,iso1:us#cbsa:42020,,283111,0.072,other,8.5,,1.07,0.29,,,1.0,1,1,1,4,1,,3,74141,552,,,,79,72,11,,10,10,1,,168,,203822,185187,2023-02-11,,0.72,0.654,3,581215,2,117932,0.417,59.3,,,820,582,15,76,68,1,0.03,,10,32,4.7,,0,,
42100,US,,,cbsa,,iso1:us#cbsa:42100,,273213,0.041,other,11.6,,1.16,0.3,,,1.0,2,1,2,4,2,,3,71601,348,,,,305,226,10,,14,14,0,,222,,230793,211997,2023-02-11,,0.845,0.776,0,683119,2,144852,0.53,81.3,,,305,226,10,14,14,0,0.034,,11,11,2.9,,0,,
42140,US,,,cbsa,,iso1:us#cbsa:42140,,150358,0.068,other,8.1,,0.99,0.49,,,0.72,1,1,1,4,1,,1,40306,396,,,,233,185,6,,18,13,0,,18,,126302,111670,2023-02-11,,0.84,0.743,1,,2,,,56.5,,,309,218,6,27,16,0,0.021,,6,6,1.7,,0,,
42180,US,,,cbsa,,iso1:us#cbsa:42180,,21209,0.3,other,14.9,,0.62,0.7,,,,3,3,2,4,0,,4,6874,,,,,,,,,,,,,3,,17072,16066,2023-02-11,,0.805,0.758,,,3,11534,0.544,104.5,,,,,,,,,0.022,,,,1.4,,0,1752,0.083
42200,US,,,cbsa,,iso1:us#cbsa:42200,,446499,0.065,other,8.6,,1.1,0.25,,,0.88,1,1,1,4,1,,3,119093,759,,,,741,510,15,,66,58,1,,270,,356353,317291,2023-02-11,,0.798,0.711,1,955520,2,189067,0.423,60.5,,,820,582,15,76,68,1,0.03,,22,32,4.7,,0,,
42220,US,,,cbsa,,iso1:us#cbsa:42220,,494336,0.07,other,7.6,,1.14,0.26,,,0.65,2,1,1,4,2,,0,118508,564,,,,587,520,24,,62,40,0,,263,,429991,398281,2023-02-11,,0.87,0.806,0,1277144,2,269624,0.545,53.2,,,997,855,41,87,58,2,0.038,,35,35,7.4,,0,,
42300,US,,,cbsa,,iso1:us#cbsa:42300,,37349,0.133,other,5.0,,0.73,0.74,,,0.67,2,2,1,4,0,,0,13292,136,,,,51,33,1,,6,4,0,,0,,28642,26784,2023-02-11,,0.767,0.717,0,,3,13408,0.359,34.8,,,167,126,2,12,10,0,0.014,,6,6,5.3,,0,4291,0.115
42340,US,,,cbsa,,iso1:us#cbsa:42340,,393353,0.375,other,7.0,,1.11,0.17,,,,3,3,1,4,2,,4,106274,1351,,,,,,,,,,,,0,,249028,217293,2023-02-11,,0.633,0.552,0,,3,95735,0.243,48.8,,,3162,2835,98,432,422,10,0.037,,,156,7.5,,0,35800,0.091
42380,US,,,cbsa,,iso1:us#cbsa:42380,,60323,0.134,other,27.5,,1.22,0.49,,,1.0,3,2,3,4,2,,3,20458,230,,,,254,212,17,,27,27,1,,0,,29392,25518,2023-02-11,,0.487,0.423,0,,3,12136,0.201,192.3,,,609,379,30,45,35,4,0.049,,35,44,12.2,,1,,
42420,US,,,cbsa,,iso1:us#cbsa:42420,,37529,,other,8.4,,0.69,0.79,,,,1,4,1,4,0,,4,11429,165,,,,,,,,,,,,0,,17677,15959,2023-02-11,,0.471,0.425,0,,2,9238,0.246,58.6,,,207,65,3,52,36,2,0.009,,,10,1.4,,0,3878,0.103
42460,US,,,cbsa,,iso1:us#cbsa:42460,,51626,0.121,other,18.3,,0.92,0.46,,,0.23,2,2,2,4,1,,0,18192,278,,,,77,26,3,,10,2,1,,0,,32056,26422,2023-02-11,,0.621,0.512,0,,3,11074,0.215,127.8,,,573,321,14,50,30,1,0.036,,6,21,7.7,,0,3212,0.062
42500,US,,,cbsa,,iso1:us#cbsa:42500,,23873,0.137,other,11.4,,0.9,0.85,,,,2,2,2,4,0,,4,9393,116,,,,25,11,2,,3,0,0,,0,,12021,10891,2023-02-11,,0.504,0.456,0,,3,5399,0.226,79.6,,,97,69,5,6,4,0,0.063,,5,11,4.9,,0,1136,0.048
42540,US,,,cbsa,,iso1:us#cbsa:42540,,553885,0.139,other,19.4,,1.13,0.14,,,0.86,2,2,2,4,2,,3,158229,2575,,,,1130,944,70,,84,72,7,,0,,423231,379475,2023-02-11,,0.764,0.685,0,,3,195326,0.353,135.6,,,1929,1554,124,144,120,10,0.064,,28,46,10.3,,1,,
42620,US,,,cbsa,,iso1:us#cbsa:42620,,78753,0.143,other,11.8,,0.85,0.64,,,0.76,2,2,2,4,0,,1,26957,336,,,,200,179,1,,32,24,0,,7,,42436,36053,2023-02-11,,0.539,0.458,0,,3,14694,0.187,82.5,,,212,179,1,32,24,0,0.012,,17,17,3.9,,0,5838,0.074
42660,US,,,cbsa,,iso1:us#cbsa:42660,,3979845,0.113,other,11.2,,1.06,0.1,,,0.77,2,2,2,4,1,,1,992142,6519,,,,6290,5281,251,,722,558,23,,1628,,3491918,3158154,2023-02-11,,0.877,0.794,12,,3,1984525,0.499,78.7,,,5629,4291,229,744,601,51,0.041,,169,322,4.5,,0,1115162,0.28
42680,US,,,cbsa,,iso1:us#cbsa:42680,,159923,0.181,other,10.6,,0.99,0.42,,,0.4,2,2,2,4,1,,0,42053,759,,,,79,60,2,,16,6,1,,0,,132143,111380,2023-02-11,,0.826,0.696,0,,3,55693,0.348,74.4,,,1492,1073,42,183,160,7,0.029,,12,21,7.5,,0,24039,0.15
42700,US,,,cbsa,,iso1:us#cbsa:42700,,106221,0.157,other,9.8,,0.94,0.53,,,0.9,2,2,1,4,1,,3,30339,800,,,,293,249,11,,54,48,0,,0,,70831,57637,2023-02-11,,0.667,0.543,0,,3,26244,0.247,68.7,,,1847,1610,83,237,208,6,0.041,,14,98,9.3,,0,9788,0.092
42740,US,,,cbsa,,iso1:us#cbsa:42740,,42339,0.241,other,7.8,,0.73,0.76,,,0.55,3,3,1,4,0,,0,14818,189,,,,43,42,2,,4,2,0,,0,,21758,18911,2023-02-11,,0.514,0.447,0,,3,8285,0.196,54.3,,,75,69,3,11,4,0,0.04,,6,6,4.8,,0,3717,0.088
42780,US,,,cbsa,,iso1:us#cbsa:42780,,40372,0.049,other,8.8,,0.97,0.8,,,,1,1,1,4,1,,4,9661,169,,,,,,,,,,,,0,,19634,17939,2023-02-11,,0.486,0.444,0,,2,9833,0.244,61.9,,,774,621,31,128,105,6,0.045,,,14,11.0,,1,,
42820,US,,,cbsa,,iso1:us#cbsa:42820,,37196,0.021,other,17.3,,0.68,0.42,,,0.7,2,0,2,4,0,,0,10849,258,,,,82,30,2,,10,7,0,,0,,22655,17562,2023-02-11,,0.609,0.472,0,,3,7580,0.204,121.0,,,168,75,5,18,14,1,0.037,,5,10,82.3,,2,2295,0.062
42860,US,,,cbsa,,iso1:us#cbsa:42860,,79546,0.124,other,8.3,,0.79,0.47,,,0.34,2,2,1,4,0,,0,28895,386,,,,168,92,6,,31,10,1,,0,,42623,37203,2023-02-11,,0.536,0.468,0,,3,18533,0.233,57.8,,,1613,1078,45,255,172,2,0.033,,14,38,8.0,,0,8585,0.108
42900,US,,,cbsa,,iso1:us#cbsa:42900,,34016,0.043,other,6.3,,0.72,0.78,,,,1,1,1,4,0,,4,7646,97,,,,,,,,,,,,4,,20081,18784,2023-02-11,,0.59,0.552,0,,1,11391,0.335,44.1,,,276,215,20,27,23,1,0.073,,,23,9.7,,0,5041,0.148
42940,US,,,cbsa,,iso1:us#cbsa:42940,,98250,0.187,other,17.4,,1.11,0.43,,,0.44,2,2,2,4,2,,0,36260,449,,,,68,46,2,,16,7,1,,0,,57729,50835,2023-02-11,,0.588,0.517,0,,3,23241,0.237,122.1,,,2181,1765,48,272,204,1,0.027,,6,46,6.9,,0,8536,0.087
42980,US,,,cbsa,,iso1:us#cbsa:42980,,44231,0.132,other,17.1,,1.02,0.68,,,0.39,2,2,2,4,1,,0,15041,144,,,,80,37,0,,18,7,0,,0,,27230,24686,2023-02-11,,0.616,0.558,0,,3,11638,0.263,119.8,,,313,187,7,35,19,0,0.026,,8,24,8.8,,0,3126,0.071
43020,US,,,cbsa,,iso1:us#cbsa:43020,,45455,0.1,other,27.3,,1.02,0.58,,,,3,1,3,4,1,,4,16506,185,,,,,,,,,,,,6,,28228,26293,2023-02-11,,0.621,0.578,0,,3,16029,0.353,191.4,,,148,75,2,8,3,1,0.0,,,8,0.0,,0,7266,0.16
43060,US,,,cbsa,,iso1:us#cbsa:43060,,72592,0.541,other,18.9,,0.97,0.37,,,0.43,3,3,2,4,1,,0,26556,309,,,,90,75,4,,14,6,1,,96,,46969,38099,2023-02-11,,0.647,0.525,2,,3,15346,0.211,132.2,,,3133,2639,124,365,289,12,0.039,,6,42,9.6,,0,8195,0.113
43100,US,,,cbsa,,iso1:us#cbsa:43100,,115340,0.088,other,3.6,,0.79,0.52,,,0.44,1,1,1,4,0,,0,39140,358,,,,159,91,11,,23,10,1,,4,,79860,74454,2023-02-11,,0.692,0.646,0,,2,44177,0.383,25.3,,,285,142,11,31,15,0,0.042,,10,10,6.5,,0,21368,0.185
43140,US,,,cbsa,,iso1:us#cbsa:43140,,97947,0.091,other,13.6,,0.97,0.39,,,0.95,2,1,2,4,1,,3,36459,491,,,,282,221,12,,18,17,0,,0,,52494,49451,2023-02-11,,0.536,0.505,0,,2,26328,0.269,94.9,,,918,700,41,63,50,2,0.042,,14,22,5.0,,0,,
43180,US,,,cbsa,,iso1:us#cbsa:43180,,49713,0.168,other,20.1,,1.04,0.51,,,0.3,2,2,2,4,1,,0,17977,250,,,,59,20,3,,10,3,1,,0,,25763,22236,2023-02-11,,0.518,0.447,0,,3,9090,0.183,140.8,,,59,20,3,10,3,1,0.036,,6,6,2.0,,0,2983,0.06
